type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,3,24.385,,3.6018500328063965,-81,124,0
anchor,0,24.466,2,0.0,,,
anchor,2,24.476,0,5.393,,,
ios,2,24.485,,5.381166934967041,0,141,0
anchor,1,24.533,0,2.696,,,
anchor,3,24.535,2,0.0,,,
ios,1,24.542,,2.693934917449951,81,132,1
anchor,0,24.665,0,5.44,,,
anchor,2,24.665,2,0.0,,,
ios,0,24.668,,5.4360480308532715,0,141,0
anchor,1,24.703,2,0.0,,,
anchor,3,24.704,0,3.588,,,
ios,3,24.711,,3.5895633697509766,-81,124,0
anchor,3,24.858,2,0.0,,,
anchor,0,24.86,2,0.0,,,
anchor,2,24.872,0,5.351,,,
ios,2,24.876,,5.355363845825195,0,141,0
anchor,1,24.893,0,2.706,,,
ios,1,24.962,,2.706526279449463,80,132,1
anchor,3,25.029,0,3.578,,,
ios,3,25.036,,3.579340934753418,-81,124,0
anchor,0,25.06,0,5.445,,,
anchor,2,25.061,5,0.0,,,
anchor,1,25.064,2,0.0,,,
ios,0,25.113,,5.440697193145752,0,141,0
anchor,3,25.191,0,3.649,,,
ios,3,25.203,,3.6232969760894775,-81,124,0
anchor,0,25.248,2,0.0,,,
anchor,1,25.253,0,2.715,,,
anchor,2,25.258,2,0.0,,,
ios,1,25.267,,2.7128219604492188,80,130,1
anchor,3,25.353,0,3.588,,,
anchor,1,25.433,0,2.72,,,
anchor,0,25.456,3,0.0,,,
anchor,2,25.457,2,0.0,,,
anchor,3,25.515,0,3.578,,,
ios,3,25.567,,3.599410057067871,-81,124,0
ios,1,25.567,,2.7170190811157227,80,131,1
ios,0,25.567,,5.435608863830566,0,141,0
